x,y,label
-0.02429738377081549,0.3645344890332625,1
-1.5634779478686884,0.6857490352746618,0
-0.44997038186464916,-1.0757359586452324,0
-0.31790654862846257,-0.8670052563234263,1
0.6159794225754956,1.1289722927208916,0
-0.2709281301578081,-0.9289891671305796,1
1.0659802307876436,0.15704856744534462,0
-0.46940234020272387,0.01249411872768743,1
-0.5873207627637789,0.010985513527525621,1
-0.22153611573080054,0.6474846907094743,1
1.7396480419310116,-0.482232478702921,0
2.003509410401342,0.8241996197958629,0
-2.001545744438679,-0.5431708310561139,0
0.2637172043565196,0.05246679835624363,1
0.09235403825445808,-1.9209159258951816,0
-0.9851580323108263,-0.8608416785235702,0
-1.150864509185567,-0.08787674241562057,0
-0.24527784594210975,0.777337576061744,1
0.0603859284244171,-1.3026521168344645,0
0.6181907146653008,1.5518801201224885,0
-0.17961141383145854,0.19677609665695725,1
0.5211672557321126,-0.265838791915379,1
0.612965380474599,-0.14098789744441861,1
1.1300993164045137,0.6140991771126236,0
-1.1841283318982723,0.08650554192146179,0
0.8351112459145785,0.35687105914950934,1
1.8212988508131087,-1.6517591481792673,0
1.471491972993157,-2.5666584409312976,0
0.14984241398728004,0.41117191801596314,1
2.4204150122474024,0.4348842714636474,0
1.0017453976515072,1.1877250932619365,0
0.9736635113440901,1.241959996813811,0
-0.2292926535523081,-1.5927942597215277,0
-2.3942603049004716,-0.7865657751041687,0
-1.2444717876010754,-0.8887973132309185,0
0.07212950771386951,-0.5294927090638024,1
0.0699195809948253,-1.0762452003187681,0
-0.11688018640852403,-0.9978519832440257,0
-0.7623234580276522,-0.85920601857557,0
0.011451291670654416,-0.2992647038852564,1
0.09212665843410921,-0.8373982238274621,1
-0.734387757391301,0.48509386849711267,1
-1.176200316643433,-0.7776059277482671,0
0.4770351272264581,-0.0005630971229588082,1
0.87654360408152,0.27009543419728654,1
0.03237010072703053,0.14732233048647056,1
-0.5122427290715373,-0.8137727282478777,1
-0.6772741840092779,-0.8016188407684506,0
0.2732040228521227,-1.1394290010915746,0
0.8091213109902438,-0.145810458088816,1
-0.37077816946206166,0.23556987063989387,1
-0.5709436615217945,0.8137636899662105,1
1.6109369950118944,2.549327952607003,0
0.471538522545139,1.0127158178198286,0
-0.3781625540393897,1.2992282977860654,0
1.5750828276087308,0.48866852446730713,0
1.604254361517141,-0.45769943095682564,0
0.8205284754174188,-0.3937411722245721,1
-0.9500220549105812,-0.3390330759005625,0
0.388474200851541,-1.7598157076954657,0
-1.2798409576400205,1.681816619300824,0
0.6255903939673367,-0.3093465397202384,1
-0.8002116966018503,0.6328579146073064,0
0.582655241987707,1.732311605409944,0
-2.134693667476856,0.6172815804922585,0
-0.8881338537336524,-0.35801668807442916,1
-1.3819490313636327,-0.5318774939427574,0
0.48074665890590895,0.4465311760299441,1
0.3135138474501953,0.8381265678943811,1
-0.49174741973013475,0.8928558163229553,0
0.48398229395152703,-0.26082845840458313,1
-2.0501721010310225,-0.04871840193011795,0
-0.05510209904228934,-1.1923953304424335,0
0.09058490690174555,0.6439387932768579,1
0.43963660601699356,0.524187842812771,1
-1.3906854299752562,1.4387054823592311,0
-0.6780715284934992,0.5321293738814383,1
0.22312201840616613,0.6168141996897798,1
0.47752933726679525,-1.1624287801399305,0
-0.010638676618193147,-1.3763874990779479,0
-0.3151743898852239,-1.9345307357131178,0
-0.25197737820688537,0.15256251210246857,1
-0.6162930881921079,-0.022685275325646737,1
0.05641156716957076,0.24537100899533215,1
-0.5007447437569161,-1.6550953431851838,0
0.4287564384616135,1.535755991995992,0
0.44997834134654807,0.5633130735164247,1
0.11922586112739209,-0.5714492191967373,1
1.3035650678080875,0.8402201626941975,0
0.8035850193786016,1.7207698311659838,0
-1.3773156555203674,1.4720145664901334,0
-0.13382296451604114,-1.3748958083699818,0
0.9001845640199633,0.7394126723009475,0
0.3156050035903405,1.2058536208882336,0
-1.615658339320678,0.48206683552552526,0
1.9967308916917865,2.9138624660073296,0
0.7668228717842437,0.12117794929946196,1
-0.6711402773965811,0.31200947155124387,1
-0.3065656212870578,-0.5932201848703592,1
1.0448728124544275,0.06798662605108885,0
0.30383742563756283,-0.09154001941820787,1
-0.4083886272547264,0.038581122980917065,1
0.16439070297730224,-0.3904639494628101,1
1.794370054600359,1.314807871505905,0
0.2528848149698989,-0.5039577414106104,1
-0.44065242156974244,0.03210767397093466,1
1.0892174967107926,1.3276861322676916,0
0.6191711169753933,-0.33925848388401536,1
0.9998242469102946,-1.0585360819784093,0
-2.107192347329688,-0.043133589640907445,0
-0.25665411639975283,0.7501218121369445,1
-0.20903225602742,0.6785239514000281,1
-1.0126838513881617,0.12659671027769356,0
-0.6989304285787463,-1.013717366440399,0
1.0258368428852387,0.0389132069014598,0
-0.9151561158459262,-0.20110465451883033,1
-0.15368510436201774,1.4540501814574582,0
-0.08158776968512098,-1.7056522160155172,0
0.2552134168558746,1.3506251209526567,0
0.3283679728315381,0.17874096328632716,1
1.4451259569265338,-0.07735617982085408,0
0.19838116062643954,-0.7672170685306403,1
-0.6563708935481088,-0.5656387483550389,1
-1.5679304164304986,1.2609373235629844,0
1.191142953088865,0.2627492251471385,0
-1.274618402015506,0.09482685973037566,0
1.2225413386740303,-0.15452948206880215,0
-1.2863933350836971,-1.360258366289327,0
1.274447216941239,-0.6275875364369197,0
-1.2756863233379219,-1.1332872140034806,0
-1.871218116060987,1.8623175613948801,0
0.41197158212675383,1.8594948076233115,0
0.08362107741055723,-0.5561919588491252,1
0.7629264823369366,0.4480993639362036,1
-0.7435882288125641,-0.8222500172903203,0
-1.121431046017255,1.4623552634733608,0
0.8719343665194511,-0.5618065435255897,0
1.1059933699072981,-0.9620911163416273,0
-1.4237344353990602,0.44632214754306365,0
1.5112284332767216,0.637533810897696,0
-0.10266209104063294,1.7982877009230627,0
-0.05378255081832049,1.767929913579883,0
0.13512345186808206,0.45002067342183205,1
-0.26641353407517704,-0.5815939342816051,1
-1.7520985727269711,0.09418305823231217,0
-0.8712160720258142,2.0009631015901537,0
-0.8532433505588201,-0.2873833615491761,1
-1.6012779371188537,-0.7941362900254239,0
-0.41033997334510935,-0.25396267804778105,1
-0.5911034251911056,0.5909063227933546,1
-1.893171161238105,0.21727315822862395,0
-0.7498133382845175,-0.2358293621748528,1
-1.040586052512433,-2.41278033092949,0
0.7242826774562282,0.06300236833469973,1
0.6546595284477861,0.7454989065249826,1
-1.1173841129896078,-0.458675284939333,0
0.8867590544047386,-0.4890774681189237,0
-1.5815943994539423,1.475949048053509,0
1.0491736214413494,-0.9759588161149049,0
0.7957780097442332,-0.4471576573299467,1
-0.5165107421608328,0.9146240539868465,0
-0.5383162028615798,0.24794756085187486,1
-1.3759135886015514,-0.6283711081194786,0
0.15542932766846604,0.35175640839920347,1
-2.2912895085981,0.3043667290302598,0
0.1813142178614196,-0.9114436231372903,1
0.03269522525327079,-1.1183058172065439,0
1.2496652670437771,0.6353711428612774,0
-0.4283278221631072,-0.3521335504882296,1
-0.3044267628566672,-0.4096489283680019,1
-0.6751139521434614,0.40395402073561154,1
0.18405783127156553,0.9626575724868413,1
0.30471707975443135,-1.0399841062404955,0
-1.180000778467259,0.8045703015848366,0
0.0732753145856964,0.03752323233959842,1
-0.10522413425087113,-0.39524414500347166,1
-0.5376625769030224,0.54259446329196,1
1.7853183942247275,0.3573194227106268,0
-0.2608998230008499,0.8399226051327979,1
3.1788536793675353,0.8512855748447891,0
1.5733549024752425,0.3858465525565008,0
-0.0397062823469779,0.4424546049697111,1
-2.280737845371923,-1.4966386899033264,0
1.8206461576468016,0.7307746911386448,0
-0.45138445096439517,0.07201764191705222,1
0.7908017211789892,1.498374440296732,0
-0.16865175340045263,1.0437433977204944,0
-2.107689387614403,0.7692362080371281,0
0.27380384532351953,-0.007116855128515773,1
-0.7619744583102578,0.14862709530283086,1
0.7297156737837084,-1.5870983007982418,0
0.34770845245095694,-0.4070782363503251,1
0.4048550876357089,-1.6052712471325676,0
0.5112218145475347,0.39126465993323495,1
0.3907250260888961,0.5453232619670604,1
0.09048978162787422,0.22822833013890514,1
-0.1440276600546764,0.2900403964835352,1
1.1896220052876432,-0.1530258762062131,0
-0.1697197964203783,0.4137923171902139,1
-0.0613243458288473,-1.052898510703949,0
-0.8631856623442771,1.2935099684593703,0
-0.664626000063131,0.3605916776568414,1
0.2912314168473797,1.4736113922530956,0
-0.28488406638257474,0.19779008194185213,1
1.1129658916602636,-0.24506065119070236,0
-1.342175166370907,-0.40694374877255896,0
1.165307535547177,1.6473939976033294,0
1.7975945224343146,0.516297572101451,0
-1.034308051674399,0.2352761115882635,0
0.5595403706161663,0.5661877585748329,1
0.2437524804016479,-0.15124764674637586,1
0.006016680436071459,0.4483240659731595,1
-0.7969109892966902,0.30197074251927114,1
1.099191555547813,0.6287962936103031,0
0.7908061216900806,0.34464522623605237,1
-0.7978827636184951,0.4277963982471327,1
-0.44856420802835434,0.4523339506431387,1
-2.7779942807285725,-0.34752341219351923,0
0.711226579792855,0.7933472351999252,0
-1.127780764891714,-0.3798065117898951,0
-0.8360571148457872,0.6620815345817527,0
1.2260339099106798,-2.8670549537827434,0
-0.7745100615133954,-0.6189465525913632,1
-0.11394745765487507,-0.840156476962528,1
-1.5510194123480547,0.45301875631217164,0
0.8244270623849798,0.9211507463947922,0
0.8579758812571538,-0.1913043248816149,1
1.5777682049318862,-1.067593769044886,0
0.029423575584972723,1.0287809197455093,0
-2.0078930508046704,0.2667361679766415,0
-0.7794823967254196,0.4303013589575532,1
0.5654604191690931,1.83622583973002,0
-1.093471370461983,0.39699130449884,0
-1.0635597294347174,0.19963501791151453,0
0.10964775457400863,2.4451301450589167,0
-2.0141025948652898,0.7958386552197739,0
1.3060017417068248,0.21938250136385634,0
-1.0973376745470436,0.7007231568595857,0
-0.6366152831022357,0.5411316108045314,1
0.8358078963143372,0.3493506225604296,1
-1.216718418386407,0.8421269591376328,0
1.4253289434703056,-1.6260844886265164,0
-0.7528919172286209,-0.8943460460775288,0
-0.24389611017733773,-2.0974509576101417,0
-1.3226996123544024,-0.9972468276014818,0
-0.8796424273675065,0.6737943936677578,0
-0.6547876954293904,0.44607220148208054,1
-1.350099118126421,1.604229104685014,0
-0.12380929432965958,0.7420289029794906,1
-0.31619770458118795,0.3653637420637676,1
-0.713874824036484,-1.3168302110582415,0
0.7492229272008546,-1.6873476944133516,0
0.7400142363043355,0.6369062833722101,1
-1.4708062945026579,-1.0155790812075416,0
1.1825307417526572,-0.3239847754964302,0
-0.6858526761766428,1.381707593377797,0
-2.344343308418874,0.9427658012252752,0
0.7848440366081351,0.27236975527423984,1
-1.1492039971882941,-1.9081304132252668,0
1.3679074507209708,-0.8521588059655938,0
-0.6719120236796768,1.477393634170035,0
-1.5657590721805144,0.6374709026511215,0
-0.5348113382185579,-1.572528250002441,0
1.9129548077317522,0.46617766219731077,0
-0.6160490255561253,1.025348034257755,0
-0.1474424899181674,1.5882761071492624,0
-0.628066083725374,0.31145283430343956,1
0.33584125693302364,-2.9305943758527757,0
1.3190131977413961,2.809210861229503,0
0.4751280673480088,-0.69193369617461,1
0.9885532424653152,0.040256502000462865,1
-0.2051616888660442,-2.003522292066514,0
-2.964528837841651,-0.5434955079326346,0
-0.3427861508643793,-1.4768578168457318,0
0.45677523755741145,-0.6619259410666513,1
0.2882190630903242,-0.25237412498448336,1
1.3251467288748389,0.33028994561659186,0
-0.5634714254250696,-0.4430121532414673,1
-1.340356208021204,0.7698568930553547,0
0.2893591569571111,-0.35569831557103465,1
-1.674682944704357,-0.4863079090733309,0
0.6152567669685612,-1.7306716055072182,0
0.23216988962625595,-0.555327218819016,1
-0.4121493784569676,-1.8076968597749328,0
0.228770028928938,0.9674662729250108,1
0.06654581585920483,-0.6974238233002769,1
0.2369553887192461,-0.10495815600017268,1
-0.08932040270073452,-1.5980523752767137,0
0.22396742837344774,0.001999356415087233,1
1.193618571856377,-2.1706154097954116,0
-1.492105835472992,0.053457912617474034,0
1.753691026701081,-0.09329864965349177,0
-0.6225401526655531,-1.0717013268617444,0
0.40982845732869266,0.6161346680022383,1
0.22555983951018072,0.9476496098482997,1
-0.3845501100179167,0.661378189891708,1
-0.0870941710525099,-0.30708321833457675,1
-0.08485053166200977,-1.6002058490434774,0
-0.8330367227960116,-0.5577288874952148,0
-0.38863318106681816,1.477393664974669,0
-1.737714595137132,0.20363317870980122,0
0.2959939896870995,-0.37191458132128985,1
-1.993060371054156,-1.296472328074761,0
-0.4116383222162092,1.362642639803341,0
0.25590685010422287,0.6517481414030399,1
0.5154104029008109,-0.5775388873556505,1
-1.9528155300482481,-1.9738338698589637,0
-1.1401609191262305,-1.1195358752705262,0
-1.3263961033185487,-0.023233710850366202,0
-1.5612029221888803,0.5428582244775959,0
-0.8681934306407798,-1.635463248457858,0
-0.5769963713775336,0.3138190201071218,1
0.8279881767970589,-0.29657095353470836,1
0.2898854759184008,0.1572328434361934,1
2.5174740375339204,1.8768446112816701,0
-0.812941095310326,-0.41535726017968533,1
0.06046844811736806,0.25044630026076065,1
2.2995890930373193,0.09074256375217302,0
-0.8690472478647824,0.17739611463694044,1
0.6351509468144043,-0.22222269709877338,1
0.21958492717994416,-0.25870590168573016,1
-0.8065989043073726,-1.2826346502605217,0
-0.18486236354526056,-0.6809295444039414,1
-1.127953023505669,-0.4934013403826786,0
-0.1525225324523588,0.3833938643534951,1
0.5518587715312919,-2.917159880697066,0
0.07203357323257792,0.41389028537269307,1
0.11668580914072822,0.21868859672901295,1
-1.8314060842151236,-0.3356073681186462,0
-0.8537592225874118,0.4597059550149875,1
-2.414107851031037,0.6483940112387127,0
-0.18595667718604886,-0.713553981370355,1
1.9975141778047627,0.13234650640267256,0
-1.6873344339580298,-1.4471124724230873,0
-0.033294739516937566,-1.1619344063800876,0
-0.11863832610988256,0.2858261396025429,1
-0.7804334546444512,0.5098207077761179,1
-0.11754216732813036,0.829519042024073,1
-1.355813971126554,-0.7945994551250549,0
1.79756116664464,0.8942133285134095,0
-0.21173380254439425,0.4987194410697233,1
0.014527881937568883,0.6901044247640123,1
2.1284697324351645,-0.8213866792243861,0
